Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
970.751297	30.676297	0.000000	0.000000	3.769032	30.719390
970.751297	30.777114	0.000000	0.000000	3.769330	30.820011
970.751297	30.877541	0.000000	0.000000	3.770816	30.922684
970.751297	30.978384	0.000000	0.000000	3.770519	31.023288
970.751297	31.078573	0.000000	0.000000	3.770519	31.124114
970.751297	31.179282	0.000000	0.000000	3.770519	31.226454
970.751297	31.280083	0.000000	0.000000	3.770519	31.307771
970.751297	31.380481	0.000000	0.000000	3.771114	31.436202
970.751297	31.481092	0.000000	0.000000	3.770519	31.517641
970.751297	31.581570	0.000000	0.000000	3.770816	31.617748
970.751297	31.681909	0.000000	0.000000	3.770816	31.739959
970.751297	31.782947	0.000000	0.000000	3.771708	31.823702
970.751297	31.883550	0.000000	0.000000	3.770816	31.924497
970.751297	31.984569	0.000000	0.000000	3.770222	32.025215
970.751297	32.084920	0.000000	0.000000	3.771411	32.125816
970.751297	32.185904	0.000000	0.000000	3.772006	32.226925
970.751297	32.286321	0.000000	0.000000	3.773195	32.329228
970.751297	32.386383	0.000000	0.000000	3.775276	32.429417
970.751297	32.486426	0.000000	0.000000	3.774384	32.531600
970.751297	32.586882	0.000000	0.000000	3.774979	32.612452
970.751297	32.687255	0.000000	0.000000	3.775871	32.725875
970.751297	32.788042	0.000000	0.000000	3.774979	32.839707
970.751297	32.888076	0.000000	0.000000	3.775871	32.916143
970.751297	32.988695	0.000000	0.000000	3.775276	33.044425
970.751297	33.089559	0.000000	0.000000	3.774681	33.125529
970.751297	33.190234	0.000000	0.000000	3.774979	33.226970
970.751297	33.290981	0.000000	0.000000	3.776168	33.347347
970.751297	33.391611	0.000000	0.000000	3.775276	33.430561
970.751297	33.492269	0.000000	0.000000	3.775573	33.533224
970.751297	33.593167	0.000000	0.000000	3.777655	33.634545
970.751297	33.694124	0.000000	0.000000	3.777655	33.728709
970.751297	33.794651	0.000000	0.000000	3.777952	33.835535
970.751297	33.894734	0.000000	0.000000	3.776168	33.937669
970.751297	33.994880	0.000000	0.000000	3.777060	34.040037
970.751297	34.095224	0.000000	0.000000	3.776763	34.140380
970.751297	34.195839	0.000000	0.000000	3.776763	34.241077
970.751297	34.296680	0.000000	0.000000	3.776763	34.341972
970.751297	34.396832	0.000000	0.000000	3.779141	34.446578
970.751297	34.497477	0.000000	0.000000	3.777952	34.524544
970.751297	34.597866	0.000000	0.000000	3.777655	34.653527
970.751297	34.698143	0.000000	0.000000	3.777655	34.734859
970.751297	34.798173	0.000000	0.000000	3.778844	34.834633
970.751297	34.898283	0.000000	0.000000	3.779141	34.937023
970.751297	34.998508	0.000000	0.000000	3.780033	35.038896
970.751297	35.098955	0.000000	0.000000	3.780628	35.139919
970.751297	35.199613	0.000000	0.000000	3.778844	35.240044
970.751297	35.300521	0.000000	0.000000	3.778844	35.340875
970.751297	35.401050	0.000000	0.000000	3.779736	35.441897
970.751297	35.501771	0.000000	0.000000	3.780925	35.544889
970.751297	35.602704	0.000000	0.000000	3.780033	35.645355
970.751297	35.703168	0.000000	0.000000	3.780033	35.746129
970.751297	35.803645	0.000000	0.000000	3.779736	35.848161
970.751297	35.904423	0.000000	0.000000	3.780033	35.960560
970.751297	36.005107	0.000000	0.000000	3.779439	36.041700
970.751297	36.105348	0.000000	0.000000	3.780033	36.142068
970.751297	36.205598	0.000000	0.000000	3.779141	36.264209
970.751297	36.305875	0.000000	0.000000	3.780033	36.346673
970.751297	36.406106	0.000000	0.000000	3.781520	36.449011
970.751297	36.506685	0.000000	0.000000	3.781520	36.549837
970.751297	36.606923	0.000000	0.000000	3.780925	36.651549
970.751297	36.707417	0.000000	0.000000	3.782114	36.752435
970.751297	36.807528	0.000000	0.000000	3.779736	36.852319
970.751297	36.907574	0.000000	0.000000	3.780628	36.963593
970.751297	37.008331	0.000000	0.000000	3.782114	37.045091
970.751297	37.108561	0.000000	0.000000	3.781222	37.145395
970.751297	37.209379	0.000000	0.000000	3.781817	37.267726
970.751297	37.310203	0.000000	0.000000	3.781817	37.351192
970.751297	37.411030	0.000000	0.000000	3.783601	37.451609
970.751297	37.511183	0.000000	0.000000	3.783304	37.552307
970.751297	37.611710	0.000000	0.000000	3.783304	37.654627
970.751297	37.711985	0.000000	0.000000	3.782412	37.756296
970.751297	37.812438	0.000000	0.000000	3.784493	37.857385
970.751297	37.912752	0.000000	0.000000	3.783601	37.957967
970.751297	38.013654	0.000000	0.000000	3.783898	38.060800
970.751297	38.113851	0.000000	0.000000	3.783601	38.141587
970.751297	38.214138	0.000000	0.000000	3.783601	38.268244
970.751297	38.314593	0.000000	0.000000	3.783898	38.348878
970.751297	38.414777	0.000000	0.000000	3.783304	38.451180
970.751297	38.515661	0.000000	0.000000	3.784790	38.571588
970.751297	38.616506	0.000000	0.000000	3.784790	38.655021
970.751297	38.716860	0.000000	0.000000	3.784196	38.757547
970.751297	38.817874	0.000000	0.000000	3.783898	38.858529
970.751297	38.918565	0.000000	0.000000	3.784790	38.959024
970.751297	39.019588	0.000000	0.000000	3.784493	39.060157
970.751297	39.120414	0.000000	0.000000	3.785088	39.161289
970.751297	39.220980	0.000000	0.000000	3.783898	39.263975
970.751297	39.321447	0.000000	0.000000	3.785088	39.364367
970.751297	39.421677	0.000000	0.000000	3.785980	39.464851
