Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
0.000000	31.311970	0.100668	31.409121	3.152142	31.500367
0.000000	31.508459	0.099729	31.592200	3.152440	31.682009
0.000000	31.686661	0.098791	31.773205	3.152589	31.864529
0.000000	31.872113	0.100668	31.956638	3.151696	32.047640
0.000000	32.054853	0.098791	32.138596	3.152441	32.230685
0.000000	32.237573	0.098791	32.322020	3.153035	32.414852
0.000000	32.422362	0.099729	32.505345	3.152812	32.598298
0.000000	32.607768	0.101606	32.688548	3.152067	32.779435
0.000000	32.786020	0.101606	32.872171	3.151101	32.966129
0.000000	32.975029	0.102544	33.055913	3.151620	33.148089
0.000000	33.156022	0.100668	33.258811	3.151770	33.354247
0.000000	33.362656	0.102544	33.445829	3.151397	33.536228
0.000000	33.544639	0.101606	33.628477	3.150729	33.718306
0.000000	33.725567	0.099729	33.809977	3.152663	33.902597
0.000000	33.913566	0.099729	33.992570	3.151399	34.085436
0.000000	34.092723	0.098791	34.175147	3.153333	34.267432
0.000000	34.277927	0.098791	34.358249	3.151920	34.449627
0.000000	34.455189	0.102544	34.540889	3.152438	34.632400
0.000000	34.639850	0.101606	34.725731	3.151844	34.817389
0.000000	34.828287	0.101606	34.928000	3.151324	35.027749
0.000000	35.035242	0.103483	35.138872	3.151768	35.229777
0.000000	35.238725	0.098791	35.321484	3.152441	35.413120
0.000000	35.423049	0.103483	35.504205	3.151322	35.595593
0.000000	35.604229	0.097852	35.686461	3.152441	35.777980
0.000000	35.786001	0.099729	35.883351	3.152440	35.974768
0.000000	35.981105	0.100668	36.066177	3.152365	36.158329
0.000000	36.166643	0.098791	36.268376	3.151995	36.360294
0.000000	36.368047	0.100668	36.442159	3.151696	36.532802
0.000000	36.539500	0.100668	36.624630	3.154446	36.715872
0.000000	36.725687	0.098791	36.827304	3.152069	36.920088
0.000000	36.928382	0.097852	37.010362	3.151921	37.101835
0.000000	37.110239	0.097852	37.193724	3.151772	37.285317
0.000000	37.292651	0.102544	37.375801	3.152735	37.466754
0.000000	37.477063	0.098791	37.558482	3.152069	37.649924
0.000000	37.657615	0.099729	37.743554	3.151994	37.834686
0.000000	37.844954	0.098791	37.926417	3.152292	38.018074
0.000000	38.025600	0.099729	38.109152	3.151771	38.201115
0.000000	38.210318	0.098791	38.292822	3.152218	38.383658
0.000000	38.393520	0.099729	38.476517	3.152663	38.567414
0.000000	38.575448	0.102544	38.658763	3.152363	38.752383
0.000000	38.762503	0.100668	38.863866	3.151770	38.944443
0.000000	38.952695	0.101606	39.034072	3.151992	39.127514
0.000000	39.137904	0.099729	39.218222	3.152514	39.310754
0.000000	39.317875	0.099729	39.405489	3.151845	39.491956
0.000000	39.499719	0.103483	39.584394	3.152065	39.675901
