Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
0.000000	21.418770	0.000000	0.000000	3.400950	21.468767
0.000000	21.518858	0.000000	0.000000	3.400653	21.545048
0.000000	21.618939	0.000000	0.000000	3.400356	21.670278
0.000000	21.719413	0.000000	0.000000	3.400058	21.751860
0.000000	21.820317	0.000000	0.000000	3.399761	21.846225
0.000000	21.921125	0.000000	0.000000	3.400653	21.970841
0.000000	22.021164	0.000000	0.000000	3.399761	22.073248
0.000000	22.121855	0.000000	0.000000	3.399761	22.150136
0.000000	22.222214	0.000000	0.000000	3.399761	22.278316
0.000000	22.322595	0.000000	0.000000	3.399166	22.359241
0.000000	22.423144	0.000000	0.000000	3.400058	22.461939
0.000000	22.523571	0.000000	0.000000	3.400356	22.562354
0.000000	22.624086	0.000000	0.000000	3.399761	22.664978
0.000000	22.724429	0.000000	0.000000	3.399761	22.765327
0.000000	22.825424	0.000000	0.000000	3.399761	22.866260
0.000000	22.926206	0.000000	0.000000	3.400058	22.967197
0.000000	23.026679	0.000000	0.000000	3.401545	23.069490
0.000000	23.127103	0.000000	0.000000	3.400058	23.170050
0.000000	23.227487	0.000000	0.000000	3.400950	23.272505
0.000000	23.328293	0.000000	0.000000	3.399464	23.373343
0.000000	23.428546	0.000000	0.000000	3.400058	23.473722
0.000000	23.528846	0.000000	0.000000	3.400653	23.587432
0.000000	23.629390	0.000000	0.000000	3.399761	23.667976
0.000000	23.730362	0.000000	0.000000	3.400653	23.769325
0.000000	23.830793	0.000000	0.000000	3.400653	23.891360
0.000000	23.931760	0.000000	0.000000	3.399464	23.974690
0.000000	24.032522	0.000000	0.000000	3.400356	24.075825
0.000000	24.133151	0.000000	0.000000	3.400950	24.176596
0.000000	24.233700	0.000000	0.000000	3.400058	24.278620
0.000000	24.333932	0.000000	0.000000	3.398274	24.378879
0.000000	24.434320	0.000000	0.000000	3.401247	24.460135
0.000000	24.534805	0.000000	0.000000	3.400950	24.582133
0.000000	24.635244	0.000000	0.000000	3.400950	24.682707
0.000000	24.735576	0.000000	0.000000	3.400653	24.763717
0.000000	24.835709	0.000000	0.000000	3.400058	24.893149
0.000000	24.936218	0.000000	0.000000	3.400653	24.972613
0.000000	25.036579	0.000000	0.000000	3.400653	25.073655
0.000000	25.137419	0.000000	0.000000	3.400058	25.196001
0.000000	25.238334	0.000000	0.000000	3.399761	25.279115
0.000000	25.339348	0.000000	0.000000	3.401545	25.380046
0.000000	25.439446	0.000000	0.000000	3.400653	25.482634
0.000000	25.539584	0.000000	0.000000	3.400356	25.582766
0.000000	25.640445	0.000000	0.000000	3.400950	25.683357
0.000000	25.741258	0.000000	0.000000	3.400356	25.786495
0.000000	25.841458	0.000000	0.000000	3.400653	25.886851
0.000000	25.941920	0.000000	0.000000	3.400058	25.989275
0.000000	26.042180	0.000000	0.000000	3.400950	26.070155
0.000000	26.142845	0.000000	0.000000	3.400653	26.198427
0.000000	26.243354	0.000000	0.000000	3.399761	26.279665
0.000000	26.343894	0.000000	0.000000	3.400950	26.380662
0.000000	26.444475	0.000000	0.000000	3.400356	26.501921
0.000000	26.544511	0.000000	0.000000	3.400356	26.585614
0.000000	26.644594	0.000000	0.000000	3.400653	26.687395
0.000000	26.744703	0.000000	0.000000	3.400950	26.790234
0.000000	26.844827	0.000000	0.000000	3.401247	26.890054
0.000000	26.945371	0.000000	0.000000	3.399761	26.993360
0.000000	27.045863	0.000000	0.000000	3.400356	27.074115
0.000000	27.145939	0.000000	0.000000	3.400653	27.202383
0.000000	27.246895	0.000000	0.000000	3.400058	27.281640
0.000000	27.347149	0.000000	0.000000	3.399761	27.385749
0.000000	27.447669	0.000000	0.000000	3.400058	27.486263
0.000000	27.548540	0.000000	0.000000	3.400058	27.587405
0.000000	27.649175	0.000000	0.000000	3.400356	27.690063
0.000000	27.749363	0.000000	0.000000	3.400653	27.790645
0.000000	27.849737	0.000000	0.000000	3.401247	27.892713
0.000000	27.950289	0.000000	0.000000	3.400950	27.993125
0.000000	28.051314	0.000000	0.000000	3.400058	28.094444
0.000000	28.151962	0.000000	0.000000	3.400058	28.196611
0.000000	28.252432	0.000000	0.000000	3.400058	28.297374
0.000000	28.353226	0.000000	0.000000	3.399464	28.381225
0.000000	28.453334	0.000000	0.000000	3.401247	28.502701
0.000000	28.553879	0.000000	0.000000	3.400356	28.603811
0.000000	28.654129	0.000000	0.000000	3.400653	28.682063
0.000000	28.754445	0.000000	0.000000	3.401247	28.810681
0.000000	28.855248	0.000000	0.000000	3.400653	28.891835
0.000000	28.955997	0.000000	0.000000	3.400058	28.992656
0.000000	29.056073	0.000000	0.000000	3.399761	29.115035
0.000000	29.157022	0.000000	0.000000	3.400950	29.197833
